"Year","LEA","LEA Name","Type","SourceState","SourceFederal","SourceLocal","SourceTotal","Per PupilState","Per PupilFederal","Per PupilLocal","Per PupilTotal","Per PupilPercent"
"2013","520","Jones County Schools","SUPPLIES & MATERIALS","449,104","610,205","485,950","1,545,259","393.61","534.79","425.90","1,354.30","11.3"
"2013","520","Jones County Schools","INSTRUCTIONAL EQUIP.","3,216","6,528","81,925","91,669","2.82","5.72","71.80","80.34","0.7"
"2013","520","Jones County Schools","TOTAL","9,934,615","1,634,252","2,075,191","13,644,058","8,706.93","1,432.30","1,818.75","11,957.98","100.0"
"2013","530","Lee County Schools","SALARIES","35,042,070","5,537,896","9,274,911","49,854,877","3,587.80","567.00","949.62","5,104.42","60.9"
"2013","530","Lee County Schools","EMPLOYEE BENEFITS","11,707,016","1,732,349","3,113,321","16,552,686","1,198.63","177.37","318.76","1,694.76","20.2"
"2013","530","Lee County Schools","PURCHASED SERVICES","990,210","264,366","3,933,696","5,188,272","101.38","27.07","402.75","531.20","6.3"
"2013","530","Lee County Schools","SUPPLIES & MATERIALS","4,786,185","2,168,954","3,115,132","10,070,271","490.04","222.07","318.94","1,031.05","12.3"
"2013","530","Lee County Schools","INSTRUCTIONAL EQUIP.","46,941","77,818","86,784","211,543","4.81","7.96","8.89","21.66","0.3"
"2013","530","Lee County Schools","TOTAL","52,572,422","9,781,383","19,523,844","81,877,649","5,382.66","1,001.47","1,998.96","8,383.09","100.0"
"2014","720","Perquimans County Schools","TOTAL","12,174,267","2,034,018","3,372,037","17,580,322","6,874.23","1,148.51","1,904.03","9,926.77","100.0"
"2014","730","Person County Schools","SALARIES","18,328,034","2,501,739","3,840,731","24,670,504","4,026.37","549.59","843.75","5,419.71","60.8"
"2014","730","Person County Schools","EMPLOYEE BENEFITS","6,203,288","943,374","1,347,544","8,494,206","1,362.76","207.25","296.03","1,866.04","20.9"
"2014","730","Person County Schools","PURCHASED SERVICES","883,045","157,603","2,295,059","3,335,707","193.99","34.62","504.19","732.80","8.2"
"2014","730","Person County Schools","SUPPLIES & MATERIALS","1,330,594","1,118,739","1,376,399","3,825,732","292.31","245.77","302.37","840.45","9.4"
"2014","730","Person County Schools","INSTRUCTIONAL EQUIP.","72,052","82,524","119,308","273,884","15.83","18.13","26.21","60.17","0.7"
"2014","730","Person County Schools","TOTAL","26,817,013","4,803,979","8,979,041","40,600,033","5,891.26","1,055.36","1,972.55","8,919.17","100.0"
"2014","740","Pitt County Schools","SALARIES","85,143,915","13,179,007","18,579,902","116,902,824","3,621.45","560.55","790.26","4,972.26","61.5"
"2014","740","Pitt County Schools","EMPLOYEE BENEFITS","30,517,460","4,756,696","6,648,676","41,922,832","1,298.01","202.32","282.79","1,783.12","22.0"
"2014","740","Pitt County Schools","PURCHASED SERVICES","2,483,786","913,581","8,637,949","12,035,316","105.64","38.86","367.40","511.90","6.3"
"2014","740","Pitt County Schools","SUPPLIES & MATERIALS","4,916,984","6,292,367","7,595,172","18,804,523","209.14","267.63","323.05","799.82","9.9"
"2014","740","Pitt County Schools","INSTRUCTIONAL EQUIP.","336,537","153,465","38,169","528,171","14.31","6.53","1.62","22.46","0.3"
"2014","740","Pitt County Schools","TOTAL","123,398,682","25,295,116","41,499,868","190,193,666","5,248.55","1,075.89","1,765.12","8,089.56","100.0"
"2014","750","Polk County Schools","SALARIES","10,800,636","1,223,113","2,830,579","14,854,328","4,779.04","541.20","1,252.47","6,572.71","59.4"
"2014","750","Polk County Schools","EMPLOYEE BENEFITS","3,607,327","405,552","923,997","4,936,876","1,596.16","179.45","408.85","2,184.46","19.8"
"2014","750","Polk County Schools","PURCHASED SERVICES","297,813","39,447","2,392,906","2,730,166","131.78","17.45","1,058.81","1,208.04","10.9"
"2014","750","Polk County Schools","SUPPLIES & MATERIALS","423,832","706,271","1,296,424","2,426,527","187.54","312.50","573.64","1,073.68","9.7"
"2014","750","Polk County Schools","INSTRUCTIONAL EQUIP.","6,307","0","43,243","49,550","2.79","0.00","19.13","21.92","0.2"
"2014","750","Polk County Schools","TOTAL","15,135,915","2,374,383","7,487,149","24,997,447","6,697.31","1,050.60","3,312.90","11,060.81","100.0"
"2014","760","Randolph County Schools","SALARIES","66,218,906","7,671,846","13,518,607","87,409,359","3,681.49","426.52","751.58","4,859.59","62.3"
"2014","760","Randolph County Schools","EMPLOYEE BENEFITS","22,665,477","2,815,959","4,287,017","29,768,453","1,260.10","156.56","238.34","1,655.00","21.2"
"2014","760","Randolph County Schools","PURCHASED SERVICES","3,134,384","396,792","6,255,044","9,786,220","174.26","22.06","347.75","544.07","7.0"
"2014","760","Randolph County Schools","SUPPLIES & MATERIALS","4,694,294","3,461,258","4,151,581","12,307,133","260.98","192.43","230.81","684.22","8.8"
"2014","760","Randolph County Schools","INSTRUCTIONAL EQUIP.","651,231","162,143","181,681","995,055","36.21","9.01","10.10","55.32","0.7"
"2014","760","Randolph County Schools","TOTAL","97,364,292","14,507,998","28,393,930","140,266,220","5,413.04","806.58","1,578.58","7,798.20","100.0"
"2014","830","Scotland County Schools","PURCHASED SERVICES","1,112,321","588,495","3,581,347","5,282,163","184.99","97.87","595.60","878.46","9.0"
"2014","830","Scotland County Schools","SUPPLIES & MATERIALS","1,768,057","2,551,839","1,526,218","5,846,114","294.04","424.39","253.82","972.25","9.9"
"2014","830","Scotland County Schools","INSTRUCTIONAL EQUIP.","6","42,515","2,805","45,326","0.00","7.07","0.47","7.54","0.1"
"2014","830","Scotland County Schools","TOTAL","38,767,919","8,821,170","11,176,049","58,765,138","6,447.36","1,467.02","1,858.65","9,773.03","100.0"
"2014","840","Stanly County Schools","SALARIES","34,641,008","4,640,838","4,257,915","43,539,761","4,028.49","539.70","495.16","5,063.35","61.8"
"2014","840","Stanly County Schools","EMPLOYEE BENEFITS","12,042,395","1,697,474","1,633,013","15,372,882","1,400.44","197.40","189.91","1,787.75","21.9"
"2014","840","Stanly County Schools","PURCHASED SERVICES","1,232,345","219,563","3,914,337","5,366,245","143.31","25.53","455.21","624.05","7.6"
"2014","840","Stanly County Schools","SUPPLIES & MATERIALS","1,138,087","1,596,559","2,539,621","5,274,267","132.35","185.67","295.34","613.36","7.5"
"2014","840","Stanly County Schools","INSTRUCTIONAL EQUIP.","754,300","63,192","31,022","848,514","87.72","7.35","3.61","98.68","1.2"
"2014","840","Stanly County Schools","TOTAL","49,808,135","8,217,626","12,375,908","70,401,669","5,792.31","955.65","1,439.23","8,187.19","100.0"
"2014","850","Stokes County Schools","SALARIES","27,417,068","3,164,088","4,924,467","35,505,623","4,233.64","488.59","760.42","5,482.65","60.0"
"2014","850","Stokes County Schools","EMPLOYEE BENEFITS","9,453,863","1,150,502","1,880,507","12,484,872","1,459.83","177.66","290.38","1,927.87","21.1"
"2014","850","Stokes County Schools","PURCHASED SERVICES","1,431,423","469,753","3,693,722","5,594,898","221.04","72.53","570.37","863.94","9.5"
"2014","850","Stokes County Schools","SUPPLIES & MATERIALS","1,330,976","1,611,168","2,202,453","5,144,597","205.52","248.80","340.09","794.41","8.7"
"2014","850","Stokes County Schools","INSTRUCTIONAL EQUIP.","272,593","132,853","22,052","427,498","42.09","20.51","3.41","66.01","0.7"
"2014","850","Stokes County Schools","TOTAL","39,905,923","6,528,364","12,723,201","59,157,488","6,162.12","1,008.09","1,964.67","9,134.88","100.0"
"2014","860","Surry County Schools","SALARIES","33,124,171","4,681,020","4,180,266","41,985,457","4,002.92","565.68","505.17","5,073.77","60.1"
"2014","860","Surry County Schools","EMPLOYEE BENEFITS","11,317,184","1,798,501","1,882,345","14,998,030","1,367.64","217.34","227.47","1,812.45","21.6"
"2014","860","Surry County Schools","PURCHASED SERVICES","643,013","251,609","3,380,736","4,275,358","77.71","30.40","408.55","516.66","6.1"
"2014","860","Surry County Schools","SUPPLIES & MATERIALS","2,037,138","2,315,597","3,061,674","7,414,409","246.18","279.83","369.99","896.00","10.6"
"2014","860","Surry County Schools","INSTRUCTIONAL EQUIP.","584,434","192,499","356,025","1,132,958","70.63","23.26","43.02","136.91","1.6"
"2014","860","Surry County Schools","TOTAL","47,705,940","9,239,226","12,861,046","69,806,212","5,765.08","1,116.51","1,554.20","8,435.79","100.0"
"2014","861","Elkin City Schools","SALARIES","5,511,460","496,363","941,304","6,949,127","4,536.18","408.53","774.74","5,719.45","62.0"
"2014","861","Elkin City Schools","EMPLOYEE BENEFITS","1,918,988","200,333","329,794","2,449,115","1,579.41","164.88","271.44","2,015.73","21.8"
"2014","861","Elkin City Schools","PURCHASED SERVICES","130,097","133,616","580,747","844,460","107.08","109.97","477.98","695.03","7.5"
"2014","861","Elkin City Schools","SUPPLIES & MATERIALS","152,833","222,820","498,495","874,148","125.79","183.39","410.28","719.46","7.8"
"2014","861","Elkin City Schools","INSTRUCTIONAL EQUIP.","82,704","9,688","6,913","99,305","68.07","7.97","5.69","81.73","0.9"
"2014","861","Elkin City Schools","TOTAL","7,796,082","1,062,820","2,357,253","11,216,155","6,416.53","874.74","1,940.13","9,231.40","100.0"
"2014","862","Mount Airy City Schools","SALARIES","7,069,180","1,272,728","1,262,603","9,604,511","4,238.12","763.02","756.96","5,758.10","60.4"
"2014","862","Mount Airy City Schools","EMPLOYEE BENEFITS","2,367,777","468,882","397,980","3,234,639","1,419.53","281.10","238.60","1,939.23","20.4"
"2014","862","Mount Airy City Schools","PURCHASED SERVICES","218,351","138,314","1,205,643","1,562,308","130.91","82.92","722.81","936.64","9.8"
"2014","862","Mount Airy City Schools","SUPPLIES & MATERIALS","282,056","506,624","535,717","1,324,397","169.10","303.73","321.17","794.00","8.3"
"2014","862","Mount Airy City Schools","INSTRUCTIONAL EQUIP.","112,619","7,737","51,297","171,653","67.52","4.64","30.75","102.91","1.1"
"2014","862","Mount Airy City Schools","TOTAL","10,049,983","2,394,285","3,453,240","15,897,508","6,025.18","1,435.41","2,070.29","9,530.88","100.0"
"2014","870","Swain County Schools","SALARIES","9,550,381","1,262,092","877,398","11,689,871","4,801.60","634.53","441.13","5,877.26","58.5"
"2014","870","Swain County Schools","EMPLOYEE BENEFITS","3,339,164","512,619","323,456","4,175,239","1,678.82","257.72","162.62","2,099.16","21.0"
"2014","870","Swain County Schools","PURCHASED SERVICES","464,447","235,298","1,042,107","1,741,852","233.51","118.29","523.94","875.74","8.7"
"2014","870","Swain County Schools","SUPPLIES & MATERIALS","461,096","546,934","1,077,337","2,085,367","231.82","274.98","541.65","1,048.45","10.4"
"2014","870","Swain County Schools","INSTRUCTIONAL EQUIP.","174,791","14,112","98,863","287,766","87.88","7.10","49.70","144.68","1.4"
"2014","870","Swain County Schools","TOTAL","13,989,879","2,571,055","3,419,161","19,980,095","7,033.63","1,292.62","1,719.04","10,045.29","100.0"
"2014","880","Transylvania County Schools","SALARIES","13,849,273","2,267,450","5,308,150","21,424,873","3,950.16","646.74","1,514.02","6,110.92","61.4"
"2014","880","Transylvania County Schools","EMPLOYEE BENEFITS","4,724,695","822,739","1,836,105","7,383,539","1,347.60","234.67","523.70","2,105.97","21.1"
"2014","880","Transylvania County Schools","PURCHASED SERVICES","513,385","155,802","2,636,740","3,305,927","146.43","44.43","752.07","942.93","9.5"
"2014","880","Transylvania County Schools","SUPPLIES & MATERIALS","536,290","957,817","1,182,677","2,676,784","152.96","273.20","337.33","763.49","7.7"
"2014","880","Transylvania County Schools","INSTRUCTIONAL EQUIP.","87,695","0","6,352","94,047","25.01","0.00","1.81","26.82","0.3"
"2014","880","Transylvania County Schools","TOTAL","19,711,338","4,203,808","10,970,024","34,885,170","5,622.16","1,199.04","3,128.93","9,950.13","100.0"
"2014","890","Tyrrell County Schools","SALARIES","4,258,866","416,187","144,475","4,819,528","7,930.85","775.02","269.04","8,974.91","57.3"
"2014","890","Tyrrell County Schools","EMPLOYEE BENEFITS","1,439,539","184,525","82,402","1,706,466","2,680.71","343.62","153.45","3,177.78","20.4"
"2014","890","Tyrrell County Schools","PURCHASED SERVICES","448,228","59,136","365,886","873,250","834.69","110.12","681.35","1,626.16","10.4"
"2014","890","Tyrrell County Schools","SUPPLIES & MATERIALS","415,975","344,980","209,445","970,400","774.63","642.42","390.03","1,807.08","11.5"
"2014","890","Tyrrell County Schools","INSTRUCTIONAL EQUIP.","0","10,901","26,341","37,242","0.00","20.30","49.05","69.35","0.4"
"2013","540","Lenoir County Schools","SALARIES","36,404,266","6,121,148","2,515,599","45,041,013","4,026.13","676.97","278.21","4,981.31","59.7"
"2013","540","Lenoir County Schools","EMPLOYEE BENEFITS","12,105,058","2,193,620","775,417","15,074,095","1,338.76","242.60","85.76","1,667.12","20.1"
"2013","540","Lenoir County Schools","PURCHASED SERVICES","2,135,917","652,190","4,728,908","7,517,015","236.22","72.13","522.99","831.34","10.0"
"2013","540","Lenoir County Schools","SUPPLIES & MATERIALS","1,869,129","2,913,914","2,930,332","7,713,375","206.72","322.26","324.08","853.06","10.2"
"2013","540","Lenoir County Schools","INSTRUCTIONAL EQUIP.","7,086","12,173","17,843","37,102","0.78","1.35","1.97","4.10","0.0"
"2013","540","Lenoir County Schools","TOTAL","52,521,456","11,893,045","10,968,099","75,382,600","5,808.61","1,315.31","1,213.01","8,336.93","100.0"
"2013","550","Lincoln County Schools","SALARIES","41,328,444","5,420,645","9,603,039","56,352,128","3,571.73","468.47","829.92","4,870.12","64.2"
"2013","550","Lincoln County Schools","EMPLOYEE BENEFITS","13,969,574","1,961,425","2,826,382","18,757,381","1,207.29","169.52","244.26","1,621.07","21.4"
"2013","550","Lincoln County Schools","PURCHASED SERVICES","1,424,641","290,458","3,949,333","5,664,432","123.12","25.11","341.31","489.54","6.5"
"2013","550","Lincoln County Schools","SUPPLIES & MATERIALS","1,784,345","2,827,448","2,203,449","6,815,242","154.21","244.35","190.43","588.99","7.8"
"2013","550","Lincoln County Schools","INSTRUCTIONAL EQUIP.","6,458","69,760","49,508","125,726","0.56","6.03","4.28","10.87","0.1"
"2013","550","Lincoln County Schools","TOTAL","58,513,462","10,569,736","18,631,711","87,714,909","5,056.91","913.48","1,610.20","7,580.59","100.0"
"2013","560","Macon County Schools","SALARIES","18,223,614","2,430,434","4,992,311","25,646,359","4,265.83","568.92","1,168.61","6,003.36","63.3"
"2013","560","Macon County Schools","EMPLOYEE BENEFITS","6,023,864","884,671","1,690,202","8,598,737","1,410.08","207.08","395.65","2,012.81","21.2"
"2013","560","Macon County Schools","PURCHASED SERVICES","470,685","195,259","2,120,056","2,786,000","110.18","45.70","496.27","652.15","6.9"
"2013","560","Macon County Schools","SUPPLIES & MATERIALS","950,753","1,059,157","1,327,720","3,337,630","222.55","247.93","310.80","781.28","8.2"
"2013","560","Macon County Schools","INSTRUCTIONAL EQUIP.","86,756","45,573","37,281","169,610","20.31","10.66","8.73","39.70","0.4"
"2013","560","Macon County Schools","TOTAL","25,755,672","4,615,094","10,167,570","40,538,336","6,028.95","1,080.29","2,380.06","9,489.30","100.0"
"2013","570","Madison County Schools","SALARIES","11,290,984","1,397,780","804,208","13,492,972","4,401.94","544.95","313.53","5,260.42","57.6"
"2013","570","Madison County Schools","EMPLOYEE BENEFITS","3,733,055","527,699","419,740","4,680,494","1,455.38","205.73","163.64","1,824.75","20.0"
"2013","570","Madison County Schools","PURCHASED SERVICES","422,831","75,370","1,585,932","2,084,133","164.85","29.38","618.30","812.53","8.9"
"2013","570","Madison County Schools","SUPPLIES & MATERIALS","1,322,597","688,936","948,449","2,959,982","515.63","268.59","369.77","1,153.99","12.6"
"2013","570","Madison County Schools","INSTRUCTIONAL EQUIP.","29,350","175,589","266","205,205","11.44","68.46","0.10","80.00","0.9"
"2013","570","Madison County Schools","TOTAL","16,798,817","2,865,374","3,758,595","23,422,786","6,549.24","1,117.11","1,465.34","9,131.69","100.0"
"2013","580","Martin County Schools","SALARIES","16,675,413","2,351,846","2,547,455","21,574,714","4,833.45","681.70","738.39","6,253.54","61.5"
"2013","580","Martin County Schools","EMPLOYEE BENEFITS","5,569,468","818,924","996,046","7,384,438","1,614.34","237.37","288.71","2,140.42","21.0"
"2013","580","Martin County Schools","PURCHASED SERVICES","531,483","396,017","2,317,323","3,244,823","154.05","114.79","671.69","940.53","9.3"
"2013","580","Martin County Schools","SUPPLIES & MATERIALS","799,327","1,159,410","759,861","2,718,598","231.69","336.06","220.25","788.00","7.8"
"2013","580","Martin County Schools","INSTRUCTIONAL EQUIP.","60,179","34,649","39,764","134,592","17.44","10.04","11.53","39.01","0.4"
"2013","580","Martin County Schools","TOTAL","23,635,870","4,760,846","6,660,449","35,057,165","6,850.97","1,379.96","1,930.57","10,161.50","100.0"
"2013","590","McDowell County Schools","SALARIES","26,977,155","4,845,515","4,183,619","36,006,289","4,267.19","766.45","661.76","5,695.40","62.7"
"2013","590","McDowell County Schools","EMPLOYEE BENEFITS","8,978,172","1,674,627","1,482,229","12,135,028","1,420.15","264.88","234.46","1,919.49","21.1"
"2013","590","McDowell County Schools","PURCHASED SERVICES","538,591","1,049,711","2,135,923","3,724,225","85.19","166.04","337.86","589.09","6.5"
